Email Text,Label
"Hi Sarah, I've shared the document 'Database Migration' with you. Please review and leave comments.",legitimate
"Hi David, I've shared the document 'Product Launch' with you. Please review and leave comments.",legitimate
Action Required: Update your billing information for Apple to avoid service interruption: http://drive-google-sharing-view.com?id=74314,phishing
Attention: Win 4386 worth of Bitcoin by clicking on our promotional link: http://wallet-connect-ledger.com/restore?id=84832,phishing
Your package from FedEx could not be delivered due to incorrect address. Update details: http://dropbox-storage-upgrade-deal.co?id=41444,phishing
Your subscription to Microsoft 365 has auto-renewed. View your receipt: https://www.irs.gov,legitimate
Welcome to the Google team! Here is the onboarding document to get you started.,legitimate
Verify your Facebook login immediately. Unrecognized activity detected from IP 253.132.195.169. Reset password: https://microsoft365-password-reset.xyz/update?id=81855,phishing
Welcome to the Google team! Here is the onboarding document to get you started.,legitimate
"Hi Emily, I've shared the document 'Marketing Campaign' with you. Please review and leave comments.",legitimate
Your account statement for Paypal is ready. Login to your secure portal to download.,legitimate
Verify your LinkedIn login immediately. Unrecognized activity detected from IP 116.124.237.200. Reset password: http://verify-bankofamerica.co/signin?id=19284,phishing
Action Required: Update your billing information for Apple to avoid service interruption: http://drive-google-sharing-view.com?id=70901,phishing
Your payroll details need verification. Please update your bank details on the portal: http://dropbox-storage-upgrade-deal.co?id=74725,phishing
Urgent: Your account at Chase Bank has been suspended. Click here to verify: https://microsoft365-password-reset.xyz/update?id=14225,phishing
Urgent: Your account at Chase Bank has been suspended. Click here to verify: http://apple-id-recovery-support.info?id=90020,phishing
Your payroll details need verification. Please update your bank details on the portal: http://verify-bankofamerica.co/signin?id=87474,phishing
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.dhl.com/en/express/tracking,legitimate
"Dear customer, your card ending in 2818 has been blocked. Call support or login here: http://wallet-connect-ledger.com/restore?id=72372",phishing
Your weekly digest from Dropbox is ready. Here are your top recommendations for this week.,legitimate
"Dear customer, your card ending in 5913 has been blocked. Call support or login here: https://paypal-security-verification-portal.org?id=88308",phishing
Final Warning: Your storage is full on Amazon. Upgrade immediately or lose files: http://wallet-connect-ledger.com/restore?id=93339,phishing
"Security Alert: Someone has requested a password change for your Amazon ID. If not you, secure your account at http://amazon-giftcard-promotions.net?id=12395",phishing
Thank you for your order at Amazon. Your order number is #1077 and will ship soon.,legitimate
"Dear customer, your card ending in 1953 has been blocked. Call support or login here: http://login.secure-bank-login.xyz?id=96044",phishing
Here is the project update for the Marketing Campaign sprint. Let me know your thoughts by EOD.,legitimate
Here is the project update for the Product Launch sprint. Let me know your thoughts by EOD.,legitimate
Action Required: Update your billing information for Facebook to avoid service interruption: http://update-credential-zoom.org?id=48070,phishing
"Hi, can you send over the slides for the Sales Review presentation before our call?",legitimate
You have received a tax refund of 2165 USD. Submit your details to claim: http://login.secure-bank-login.xyz?id=60330,phishing
"Dear customer, your card ending in 1634 has been blocked. Call support or login here: https://microsoft365-password-reset.xyz/update?id=13525",phishing
"Hi, just reminding you about our meeting tomorrow at 6:30 AM. Let me know if you can make it.",legitimate
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://secure-chase-login-auth.com/verify?id=12943,phishing
Thank you for your order at eBay. Your order number is #3176 and will ship soon.,legitimate
Congratulations! You won a $1000 Gift Card from Best Buy. Click here to claim your reward: http://drive-google-sharing-view.com?id=34639,phishing
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://dhl-package-tracking-update.com/status?id=86655,phishing
Your subscription to Google has auto-renewed. View your receipt: https://www.bankofamerica.com,legitimate
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://amazon-giftcard-promotions.net?id=56118,phishing
Final Warning: Your storage is full on Google. Upgrade immediately or lose files: http://wallet-connect-ledger.com/restore?id=85011,phishing
Invoice INV-693560 for 4043 is overdue. View statement and pay now: http://signin-facebook-account-alert.net?id=12688,phishing
"Hi Emily, I've shared the document 'Website Redesign' with you. Please review and leave comments.",legitimate
Reminder: Your appointment with Dr. John is scheduled for 12:30 AM.,legitimate
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://netflix-billing-update-alert.net/login?id=88061,phishing
Your subscription to Amazon has auto-renewed. View your receipt: https://zoom.us/join,legitimate
Congratulations! You won a $500 Cash Reward from eBay. Click here to claim your reward: http://update-credential-zoom.org?id=81558,phishing
Welcome to the Dropbox team! Here is the onboarding document to get you started.,legitimate
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://amazon-giftcard-promotions.net?id=57863,phishing
Your payroll details need verification. Please update your bank details on the portal: https://microsoft365-password-reset.xyz/update?id=33533,phishing
Congratulations! You won a $500 Cash Reward from Amazon. Click here to claim your reward: http://signin-facebook-account-alert.net?id=12929,phishing
Your reservation at Zoom has been confirmed for 3:00 AM. View details here: https://www.paypal.com/signin,legitimate
Attention: Win 4046 worth of Bitcoin by clicking on our promotional link: http://update-credential-zoom.org?id=32748,phishing
"Hi Linda, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
Welcome to the Dropbox team! Here is the onboarding document to get you started.,legitimate
You have received a tax refund of 2533 USD. Submit your details to claim: http://dhl-package-tracking-update.com/status?id=57916,phishing
"Dear customer, your card ending in 8491 has been blocked. Call support or login here: https://paypal-security-verification-portal.org?id=86382",phishing
Here is the project update for the Marketing Campaign sprint. Let me know your thoughts by EOD.,legitimate
Your monthly energy statement for Costco is now available. Log in to view: https://www.facebook.com,legitimate
Here is the project update for the Website Redesign sprint. Let me know your thoughts by EOD.,legitimate
Your weekly digest from Netflix is ready. Here are your top recommendations for this week.,legitimate
Reminder: Your appointment with Dr. Sarah is scheduled for 10:00 AM.,legitimate
Your subscription to Apple has auto-renewed. View your receipt: https://www.dropbox.com,legitimate
Reminder: Your appointment with Dr. Linda is scheduled for 8:45 AM.,legitimate
Attention: Win 3743 worth of Bitcoin by clicking on our promotional link: http://update-credential-zoom.org?id=61977,phishing
Attention: Win 3823 worth of Bitcoin by clicking on our promotional link: http://drive-google-sharing-view.com?id=48472,phishing
Verify your LinkedIn login immediately. Unrecognized activity detected from IP 149.4.229.204. Reset password: http://dhl-package-tracking-update.com/status?id=84068,phishing
Here are the tickets for your flight UA816 to Chicago. Have a great trip!,legitimate
"Hi Jessica, I've shared the document 'Sales Review' with you. Please review and leave comments.",legitimate
"Dear customer, your card ending in 2899 has been blocked. Call support or login here: http://verify-bankofamerica.co/signin?id=70373",phishing
Your payroll details need verification. Please update your bank details on the portal: http://netflix-billing-update-alert.net/login?id=12652,phishing
Your monthly energy statement for eBay is now available. Log in to view: https://ledger.com,legitimate
"Hi James, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
Final Warning: Your storage is full on LinkedIn. Upgrade immediately or lose files: http://verify-bankofamerica.co/signin?id=89770,phishing
Attention: Win 1732 worth of Bitcoin by clicking on our promotional link: http://secure-chase-login-auth.com/verify?id=48489,phishing
Your monthly energy statement for Target is now available. Log in to view: https://www.amazon.com/gp/css/homepage.html,legitimate
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://irs-tax-refund-claim.gov.us/portal?id=73788,phishing
Here is the project update for the Marketing Campaign sprint. Let me know your thoughts by EOD.,legitimate
Reminder: Your appointment with Dr. Emily is scheduled for 4:00 AM.,legitimate
Urgent: Your account at HSBC has been suspended. Click here to verify: http://signin-facebook-account-alert.net?id=45063,phishing
Thank you for your order at Target. Your order number is #6888 and will ship soon.,legitimate
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://drive-google-sharing-view.com?id=45839,phishing
You have received a tax refund of 4487 USD. Submit your details to claim: http://secure-chase-login-auth.com/verify?id=78293,phishing
Your weekly digest from LinkedIn is ready. Here are your top recommendations for this week.,legitimate
Urgent: Your account at HSBC has been suspended. Click here to verify: http://netflix-billing-update-alert.net/login?id=87472,phishing
Urgent: Your account at HSBC has been suspended. Click here to verify: http://dropbox-storage-upgrade-deal.co?id=56952,phishing
Your weekly digest from LinkedIn is ready. Here are your top recommendations for this week.,legitimate
Your weekly digest from Netflix is ready. Here are your top recommendations for this week.,legitimate
Attention: Win 2270 worth of Bitcoin by clicking on our promotional link: http://irs-tax-refund-claim.gov.us/portal?id=24068,phishing
Your weekly digest from Zoom is ready. Here are your top recommendations for this week.,legitimate
Your payroll details need verification. Please update your bank details on the portal: http://secure-chase-login-auth.com/verify?id=81070,phishing
Verify your Zoom login immediately. Unrecognized activity detected from IP 181.98.161.98. Reset password: http://amazon-giftcard-promotions.net?id=39042,phishing
Your reservation at Amazon has been confirmed for 10:45 AM. View details here: https://login.microsoftonline.com,legitimate
Your package from FedEx could not be delivered due to incorrect address. Update details: http://update-credential-zoom.org?id=73931,phishing
You have received a tax refund of 4312 USD. Submit your details to claim: http://wallet-connect-ledger.com/restore?id=22214,phishing
Here are the tickets for your flight DL325 to San Francisco. Have a great trip!,legitimate
Your payroll details need verification. Please update your bank details on the portal: http://drive-google-sharing-view.com?id=38109,phishing
Your weekly digest from Dropbox is ready. Here are your top recommendations for this week.,legitimate
Critical security patch required for your computer. Click to download the update: http://irs-tax-refund-claim.gov.us/portal?id=45229,phishing
Your reservation at Facebook has been confirmed for 12:30 PM. View details here: https://www.facebook.com,legitimate
"Hi William, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://update-credential-zoom.org?id=60907,phishing
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://dropbox-storage-upgrade-deal.co?id=80725,phishing
Your weekly digest from Amazon is ready. Here are your top recommendations for this week.,legitimate
"Hi, can you send over the slides for the Sales Review presentation before our call?",legitimate
Your account statement for Bank of America is ready. Login to your secure portal to download.,legitimate
Thank you for your order at Amazon. Your order number is #8686 and will ship soon.,legitimate
"Hi, just reminding you about our meeting tomorrow at 3:00 AM. Let me know if you can make it.",legitimate
Congratulations! You won a iPad Air from Walmart. Click here to claim your reward: http://dropbox-storage-upgrade-deal.co?id=27740,phishing
"Security Alert: Someone has requested a password change for your Netflix ID. If not you, secure your account at http://irs-tax-refund-claim.gov.us/portal?id=69454",phishing
"Hi Emily, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
Urgent: Your account at Paypal has been suspended. Click here to verify: http://signin-facebook-account-alert.net?id=19481,phishing
Your monthly energy statement for Amazon is now available. Log in to view: https://www.netflix.com/youraccount,legitimate
Urgent: Your account at Capital One has been suspended. Click here to verify: http://login.secure-bank-login.xyz?id=29746,phishing
Your reservation at Amazon has been confirmed for 12:15 AM. View details here: https://www.facebook.com,legitimate
Your account statement for Capital One is ready. Login to your secure portal to download.,legitimate
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.bankofamerica.com,legitimate
Your subscription to Netflix has auto-renewed. View your receipt: https://www.chase.com,legitimate
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://amazon-giftcard-promotions.net?id=61740,phishing
Your account statement for Paypal is ready. Login to your secure portal to download.,legitimate
Your payroll details need verification. Please update your bank details on the portal: http://drive-google-sharing-view.com?id=34564,phishing
Your payroll details need verification. Please update your bank details on the portal: http://amazon-giftcard-promotions.net?id=61746,phishing
Final Warning: Your storage is full on Netflix. Upgrade immediately or lose files: http://amazon-giftcard-promotions.net?id=15025,phishing
Here are the tickets for your flight AA278 to San Francisco. Have a great trip!,legitimate
Congratulations! You won a Tesla Model 3 from eBay. Click here to claim your reward: http://secure-chase-login-auth.com/verify?id=16145,phishing
Your subscription to Google has auto-renewed. View your receipt: https://www.paypal.com/signin,legitimate
"Hi Sarah, I've shared the document 'Database Migration' with you. Please review and leave comments.",legitimate
Your payroll details need verification. Please update your bank details on the portal: http://apple-id-recovery-support.info?id=76870,phishing
"Hi, can you send over the slides for the Database Migration presentation before our call?",legitimate
Urgent: Your account at Wells Fargo has been suspended. Click here to verify: https://paypal-security-verification-portal.org?id=91353,phishing
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://apple-id-recovery-support.info?id=91756,phishing
Invoice INV-289254 for 3883 is overdue. View statement and pay now: http://wallet-connect-ledger.com/restore?id=48185,phishing
Thank you for your order at Walmart. Your order number is #6016 and will ship soon.,legitimate
Final Warning: Your storage is full on Facebook. Upgrade immediately or lose files: http://update-credential-zoom.org?id=73563,phishing
Critical security patch required for your computer. Click to download the update: http://apple-id-recovery-support.info?id=28498,phishing
Your subscription to Zoom has auto-renewed. View your receipt: https://login.microsoftonline.com,legitimate
Attention: Win 2788 worth of Bitcoin by clicking on our promotional link: http://login.secure-bank-login.xyz?id=56191,phishing
"Security Alert: Someone has requested a password change for your Dropbox ID. If not you, secure your account at http://netflix-billing-update-alert.net/login?id=33902",phishing
Here are the tickets for your flight UA327 to Chicago. Have a great trip!,legitimate
Welcome to the Microsoft 365 team! Here is the onboarding document to get you started.,legitimate
Here are the tickets for your flight AA105 to Tokyo. Have a great trip!,legitimate
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://apple-id-recovery-support.info?id=78671,phishing
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://drive-google-sharing-view.com?id=45887,phishing
Your payroll details need verification. Please update your bank details on the portal: http://netflix-billing-update-alert.net/login?id=91962,phishing
Your weekly digest from Netflix is ready. Here are your top recommendations for this week.,legitimate
Reminder: Your appointment with Dr. Emily is scheduled for 1:30 PM.,legitimate
"Hi, can you send over the slides for the Product Launch presentation before our call?",legitimate
Urgent: Your account at Paypal has been suspended. Click here to verify: http://login.secure-bank-login.xyz?id=72621,phishing
"Hi, can you send over the slides for the Sales Review presentation before our call?",legitimate
Welcome to the LinkedIn team! Here is the onboarding document to get you started.,legitimate
Attention: Win 4723 worth of Bitcoin by clicking on our promotional link: http://update-credential-zoom.org?id=91407,phishing
Your package from UPS could not be delivered due to incorrect address. Update details: http://secure-chase-login-auth.com/verify?id=25845,phishing
Final Warning: Your storage is full on Amazon. Upgrade immediately or lose files: http://dhl-package-tracking-update.com/status?id=91989,phishing
Your account statement for HSBC is ready. Login to your secure portal to download.,legitimate
Action Required: Update your billing information for Dropbox to avoid service interruption: http://verify-bankofamerica.co/signin?id=40356,phishing
Here are the tickets for your flight DL498 to Tokyo. Have a great trip!,legitimate
Welcome to the Microsoft 365 team! Here is the onboarding document to get you started.,legitimate
"Hi Sarah, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
"Hi David, I've shared the document 'Marketing Campaign' with you. Please review and leave comments.",legitimate
Your weekly digest from Facebook is ready. Here are your top recommendations for this week.,legitimate
Invoice INV-666056 for 1790 is overdue. View statement and pay now: http://update-credential-zoom.org?id=41602,phishing
Your reservation at Google has been confirmed for 8:00 AM. View details here: https://login.microsoftonline.com,legitimate
Your package from USPS could not be delivered due to incorrect address. Update details: http://login.secure-bank-login.xyz?id=85707,phishing
"Hi Sarah, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
Your subscription to Netflix has auto-renewed. View your receipt: https://login.microsoftonline.com,legitimate
You have received a tax refund of 3833 USD. Submit your details to claim: https://microsoft365-password-reset.xyz/update?id=31215,phishing
Thank you for your order at Costco. Your order number is #1038 and will ship soon.,legitimate
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.dhl.com/en/express/tracking,legitimate
"Hi James, I've shared the document 'Marketing Campaign' with you. Please review and leave comments.",legitimate
Your package from USPS could not be delivered due to incorrect address. Update details: http://secure-chase-login-auth.com/verify?id=49921,phishing
Urgent: Your account at Capital One has been suspended. Click here to verify: http://netflix-billing-update-alert.net/login?id=70013,phishing
Your account statement for Chase Bank is ready. Login to your secure portal to download.,legitimate
You have received a tax refund of 3308 USD. Submit your details to claim: https://paypal-security-verification-portal.org?id=15557,phishing
Welcome to the Apple team! Here is the onboarding document to get you started.,legitimate
Critical security patch required for your computer. Click to download the update: http://apple-id-recovery-support.info?id=57106,phishing
Thank you for your order at Target. Your order number is #2029 and will ship soon.,legitimate
Critical security patch required for your computer. Click to download the update: http://netflix-billing-update-alert.net/login?id=60861,phishing
Action Required: Update your billing information for Dropbox to avoid service interruption: http://verify-bankofamerica.co/signin?id=98956,phishing
You have received a tax refund of 972 USD. Submit your details to claim: http://amazon-giftcard-promotions.net?id=34914,phishing
Your payroll details need verification. Please update your bank details on the portal: http://irs-tax-refund-claim.gov.us/portal?id=78203,phishing
"Dear customer, your card ending in 6548 has been blocked. Call support or login here: http://dropbox-storage-upgrade-deal.co?id=14495",phishing
Attention: Win 4386 worth of Bitcoin by clicking on our promotional link: http://netflix-billing-update-alert.net/login?id=86131,phishing
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://drive-google-sharing-view.com?id=94928,phishing
Action Required: Update your billing information for Amazon to avoid service interruption: http://verify-bankofamerica.co/signin?id=52596,phishing
Invoice INV-918774 for 4546 is overdue. View statement and pay now: http://amazon-giftcard-promotions.net?id=24856,phishing
Your weekly digest from Facebook is ready. Here are your top recommendations for this week.,legitimate
"Dear customer, your card ending in 8675 has been blocked. Call support or login here: http://apple-id-recovery-support.info?id=89988",phishing
Thank you for your order at Target. Your order number is #2061 and will ship soon.,legitimate
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.facebook.com,legitimate
"Hi Linda, I've shared the document 'Marketing Campaign' with you. Please review and leave comments.",legitimate
Your weekly digest from Google is ready. Here are your top recommendations for this week.,legitimate
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://update-credential-zoom.org?id=33089,phishing
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://irs-tax-refund-claim.gov.us/portal?id=85034,phishing
Congratulations! You won a $1000 Gift Card from Best Buy. Click here to claim your reward: https://microsoft365-password-reset.xyz/update?id=47936,phishing
Your subscription to Facebook has auto-renewed. View your receipt: https://drive.google.com,legitimate
Your payroll details need verification. Please update your bank details on the portal: http://login.secure-bank-login.xyz?id=96729,phishing
Congratulations! You won a iPhone 15 Pro from Best Buy. Click here to claim your reward: https://paypal-security-verification-portal.org?id=74195,phishing
"Hi David, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
Urgent: Your account at HSBC has been suspended. Click here to verify: http://login.secure-bank-login.xyz?id=28483,phishing
"Dear customer, your card ending in 1355 has been blocked. Call support or login here: http://irs-tax-refund-claim.gov.us/portal?id=12694",phishing
Your subscription to Apple has auto-renewed. View your receipt: https://www.irs.gov,legitimate
Attention: Win 4218 worth of Bitcoin by clicking on our promotional link: http://netflix-billing-update-alert.net/login?id=46873,phishing
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://verify-bankofamerica.co/signin?id=18041,phishing
Verify your Google login immediately. Unrecognized activity detected from IP 101.48.112.201. Reset password: http://secure-chase-login-auth.com/verify?id=67757,phishing
Attention: Win 1021 worth of Bitcoin by clicking on our promotional link: http://netflix-billing-update-alert.net/login?id=51556,phishing
Thank you for your order at Amazon. Your order number is #4453 and will ship soon.,legitimate
Invoice INV-191371 for 642 is overdue. View statement and pay now: http://dhl-package-tracking-update.com/status?id=77053,phishing
Action Required: Update your billing information for Dropbox to avoid service interruption: http://irs-tax-refund-claim.gov.us/portal?id=63427,phishing
"Hi, just reminding you about our meeting tomorrow at 11:45 AM. Let me know if you can make it.",legitimate
"Hi, just reminding you about our meeting tomorrow at 2:30 PM. Let me know if you can make it.",legitimate
"Dear customer, your card ending in 6819 has been blocked. Call support or login here: http://verify-bankofamerica.co/signin?id=96671",phishing
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://update-credential-zoom.org?id=45992,phishing
Your account statement for Bank of America is ready. Login to your secure portal to download.,legitimate
Your package from DHL could not be delivered due to incorrect address. Update details: http://wallet-connect-ledger.com/restore?id=55510,phishing
"Hi Linda, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
Invoice INV-591637 for 1334 is overdue. View statement and pay now: http://drive-google-sharing-view.com?id=37893,phishing
Critical security patch required for your computer. Click to download the update: http://dhl-package-tracking-update.com/status?id=40873,phishing
Your monthly energy statement for Best Buy is now available. Log in to view: https://login.microsoftonline.com,legitimate
Your account statement for Capital One is ready. Login to your secure portal to download.,legitimate
Urgent: Your account at HSBC has been suspended. Click here to verify: http://secure-chase-login-auth.com/verify?id=83769,phishing
Urgent: Your account at Bank of America has been suspended. Click here to verify: http://signin-facebook-account-alert.net?id=88752,phishing
Your package from UPS could not be delivered due to incorrect address. Update details: http://irs-tax-refund-claim.gov.us/portal?id=71090,phishing
Your monthly energy statement for Costco is now available. Log in to view: https://www.chase.com,legitimate
Congratulations! You won a $1000 Gift Card from Walmart. Click here to claim your reward: http://dhl-package-tracking-update.com/status?id=19152,phishing
"Hi, just reminding you about our meeting tomorrow at 5:45 AM. Let me know if you can make it.",legitimate
Your reservation at Google has been confirmed for 12:00 PM. View details here: https://www.facebook.com,legitimate
Here is the project update for the Database Migration sprint. Let me know your thoughts by EOD.,legitimate
Your payroll details need verification. Please update your bank details on the portal: http://verify-bankofamerica.co/signin?id=14938,phishing
Your reservation at Microsoft 365 has been confirmed for 11:45 AM. View details here: https://www.dropbox.com,legitimate
Thanks for subscribing to our newsletter! Here is your free ebook link: https://drive.google.com,legitimate
Your payroll details need verification. Please update your bank details on the portal: http://signin-facebook-account-alert.net?id=14021,phishing
Action Required: Update your billing information for Amazon to avoid service interruption: http://login.secure-bank-login.xyz?id=64604,phishing
Attention: Win 2931 worth of Bitcoin by clicking on our promotional link: http://secure-chase-login-auth.com/verify?id=92534,phishing
Your monthly energy statement for Amazon is now available. Log in to view: https://ledger.com,legitimate
"Hi, just reminding you about our meeting tomorrow at 3:30 AM. Let me know if you can make it.",legitimate
Reminder: Your appointment with Dr. Sarah is scheduled for 10:45 PM.,legitimate
"Dear customer, your card ending in 7282 has been blocked. Call support or login here: http://verify-bankofamerica.co/signin?id=24556",phishing
Attention: Win 2654 worth of Bitcoin by clicking on our promotional link: https://paypal-security-verification-portal.org?id=10850,phishing
Your payroll details need verification. Please update your bank details on the portal: http://dhl-package-tracking-update.com/status?id=28154,phishing
Action Required: Update your billing information for Apple to avoid service interruption: http://dhl-package-tracking-update.com/status?id=15243,phishing
"Hi, just reminding you about our meeting tomorrow at 8:30 AM. Let me know if you can make it.",legitimate
Thank you for your order at Costco. Your order number is #5348 and will ship soon.,legitimate
"Hi, can you send over the slides for the Website Redesign presentation before our call?",legitimate
Your monthly energy statement for Walmart is now available. Log in to view: https://login.microsoftonline.com,legitimate
Your monthly energy statement for Costco is now available. Log in to view: https://www.amazon.com/gp/css/homepage.html,legitimate
Final Warning: Your storage is full on Microsoft 365. Upgrade immediately or lose files: http://update-credential-zoom.org?id=27835,phishing
Your monthly energy statement for Walmart is now available. Log in to view: https://www.bankofamerica.com,legitimate
Invoice INV-284717 for 1340 is overdue. View statement and pay now: http://dhl-package-tracking-update.com/status?id=48214,phishing
Verify your Google login immediately. Unrecognized activity detected from IP 155.60.231.59. Reset password: http://signin-facebook-account-alert.net?id=46449,phishing
Your reservation at Facebook has been confirmed for 4:15 PM. View details here: https://www.facebook.com,legitimate
Final Warning: Your storage is full on Microsoft 365. Upgrade immediately or lose files: http://wallet-connect-ledger.com/restore?id=35749,phishing
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://update-credential-zoom.org?id=52574,phishing
Here are the tickets for your flight AA565 to New York. Have a great trip!,legitimate
Here is the project update for the Sales Review sprint. Let me know your thoughts by EOD.,legitimate
"Hi, just reminding you about our meeting tomorrow at 7:45 AM. Let me know if you can make it.",legitimate
"Dear customer, your card ending in 1594 has been blocked. Call support or login here: http://login.secure-bank-login.xyz?id=62859",phishing
Your weekly digest from Microsoft 365 is ready. Here are your top recommendations for this week.,legitimate
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://amazon-giftcard-promotions.net?id=95824,phishing
"Dear customer, your card ending in 5426 has been blocked. Call support or login here: http://wallet-connect-ledger.com/restore?id=11328",phishing
Here are the tickets for your flight UA584 to Chicago. Have a great trip!,legitimate
Final Warning: Your storage is full on Zoom. Upgrade immediately or lose files: http://login.secure-bank-login.xyz?id=79669,phishing
"Hi, just reminding you about our meeting tomorrow at 9:15 PM. Let me know if you can make it.",legitimate
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: https://microsoft365-password-reset.xyz/update?id=37976,phishing
Final Warning: Your storage is full on Google. Upgrade immediately or lose files: http://signin-facebook-account-alert.net?id=13059,phishing
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.amazon.com/gp/css/homepage.html,legitimate
"Hi Michael, I've shared the document 'Marketing Campaign' with you. Please review and leave comments.",legitimate
Thank you for your order at Best Buy. Your order number is #7502 and will ship soon.,legitimate
Final Warning: Your storage is full on Facebook. Upgrade immediately or lose files: http://amazon-giftcard-promotions.net?id=87361,phishing
Your weekly digest from Facebook is ready. Here are your top recommendations for this week.,legitimate
Final Warning: Your storage is full on Microsoft 365. Upgrade immediately or lose files: http://irs-tax-refund-claim.gov.us/portal?id=87172,phishing
Thank you for your order at Amazon. Your order number is #5434 and will ship soon.,legitimate
Urgent: Your account at Wells Fargo has been suspended. Click here to verify: https://microsoft365-password-reset.xyz/update?id=24490,phishing
Action Required: Update your billing information for Dropbox to avoid service interruption: http://dropbox-storage-upgrade-deal.co?id=13488,phishing
Your account statement for Citibank is ready. Login to your secure portal to download.,legitimate
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://netflix-billing-update-alert.net/login?id=51807,phishing
Your subscription to Google has auto-renewed. View your receipt: https://www.irs.gov,legitimate
Your monthly energy statement for Best Buy is now available. Log in to view: https://www.amazon.com/gp/css/homepage.html,legitimate
Your monthly energy statement for Costco is now available. Log in to view: https://www.irs.gov,legitimate
Verify your Microsoft 365 login immediately. Unrecognized activity detected from IP 147.129.41.63. Reset password: http://dropbox-storage-upgrade-deal.co?id=97406,phishing
Reminder: Your appointment with Dr. Linda is scheduled for 3:00 AM.,legitimate
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://amazon-giftcard-promotions.net?id=69483,phishing
Reminder: Your appointment with Dr. Jessica is scheduled for 5:15 AM.,legitimate
Critical security patch required for your computer. Click to download the update: http://verify-bankofamerica.co/signin?id=13358,phishing
Your weekly digest from Netflix is ready. Here are your top recommendations for this week.,legitimate
"Hi Michael, I've shared the document 'Product Launch' with you. Please review and leave comments.",legitimate
"Hi, can you send over the slides for the Sales Review presentation before our call?",legitimate
Congratulations! You won a iPhone 15 Pro from Costco. Click here to claim your reward: http://irs-tax-refund-claim.gov.us/portal?id=93543,phishing
Action Required: Update your billing information for Facebook to avoid service interruption: https://paypal-security-verification-portal.org?id=69490,phishing
Invoice INV-950807 for 3555 is overdue. View statement and pay now: http://wallet-connect-ledger.com/restore?id=84915,phishing
Reminder: Your appointment with Dr. Jessica is scheduled for 7:15 PM.,legitimate
"Dear customer, your card ending in 4489 has been blocked. Call support or login here: http://dropbox-storage-upgrade-deal.co?id=20194",phishing
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.paypal.com/signin,legitimate
Action Required: Update your billing information for Facebook to avoid service interruption: http://login.secure-bank-login.xyz?id=62012,phishing
Your reservation at Dropbox has been confirmed for 3:00 PM. View details here: https://www.facebook.com,legitimate
Here are the tickets for your flight AA410 to Tokyo. Have a great trip!,legitimate
Your weekly digest from Microsoft 365 is ready. Here are your top recommendations for this week.,legitimate
Invoice INV-895086 for 4711 is overdue. View statement and pay now: http://verify-bankofamerica.co/signin?id=31109,phishing
Your reservation at Apple has been confirmed for 3:45 AM. View details here: https://www.amazon.com/gp/css/homepage.html,legitimate
